('ORPHA:85290', 0.053217366337776184)
('OMIM:600546', 0.05321782827377319)
('OMIM:618009', 0.05322299897670746)
('OMIM:619582', 0.05322732776403427)
('ORPHA:99226', 0.053241368383169174)
('ORPHA:99228', 0.053241368383169174)
('ORPHA:881', 0.053241368383169174)
('ORPHA:99413', 0.053241368383169174)
('OMIM:601764', 0.05325043573975563)
('ORPHA:397946', 0.05326201394200325)
('ORPHA:33475', 0.053263191133737564)
('ORPHA:2086', 0.05328058451414108)
('ORPHA:221074', 0.053285758942365646)
('OMIM:612582', 0.05329032987356186)
('ORPHA:3008', 0.05330401286482811)
('OMIM:615465', 0.053308553993701935)
('ORPHA:235', 0.05330929160118103)
('OMIM:608930', 0.053316447883844376)
('OMIM:193700', 0.053320806473493576)
('OMIM:619188', 0.053326696157455444)
('OMIM:239300', 0.05333651602268219)
('OMIM:301830', 0.053346600383520126)
('ORPHA:478', 0.053381867706775665)
('ORPHA:3121', 0.05338473618030548)
('ORPHA:97362', 0.053393807262182236)
('OMIM:615750', 0.05339943245053291)
('OMIM:300373', 0.053422313183546066)
('OMIM:615411', 0.053446102887392044)
('ORPHA:46059', 0.05346047133207321)
('ORPHA:2182', 0.053466763347387314)
('OMIM:617561', 0.053469255566596985)
('ORPHA:466794', 0.053478777408599854)
('OMIM:611913', 0.0534825436770916)
('OMIM:603516', 0.05349845439195633)
('OMIM:620075', 0.053502075374126434)
('OMIM:614424', 0.05350210517644882)
('OMIM:610951', 0.05351469665765762)
('ORPHA:134', 0.05351588502526283)
('OMIM:619718', 0.053522784262895584)
('OMIM:139210', 0.05352499708533287)
('OMIM:607624', 0.05353235825896263)
('ORPHA:401777', 0.05354193225502968)
('ORPHA:536545', 0.053544558584690094)
('OMIM:611943', 0.05354773625731468)
('OMIM:613206', 0.053551413118839264)
('ORPHA:2720', 0.05355433002114296)
('ORPHA:68', 0.05357600003480911)
('ORPHA:438178', 0.053588103502988815)
('OMIM:607598', 0.05359695106744766)
('OMIM:619525', 0.05359829589724541)
('OMIM:609037', 0.05360673367977142)
('ORPHA:96129', 0.05362092703580856)
('OMIM:618342', 0.05362704023718834)
('OMIM:607459', 0.05363187938928604)
('ORPHA:3322', 0.05364029482007027)
('ORPHA:798', 0.05365079641342163)
('OMIM:210050', 0.053650982677936554)
('OMIM:615583', 0.05365971848368645)
('OMIM:618230', 0.05367092788219452)
('OMIM:617468', 0.05367295444011688)
('OMIM:617763', 0.05367526412010193)
('ORPHA:2518', 0.053688567131757736)
('OMIM:300869', 0.05369063839316368)
('ORPHA:50811', 0.05369611084461212)
('OMIM:617403', 0.05369924008846283)
('ORPHA:394', 0.05370011553168297)
('ORPHA:2637', 0.053700584918260574)
('OMIM:601104', 0.053707290440797806)
('ORPHA:79076', 0.053709350526332855)
('OMIM:204200', 0.053712159395217896)
('OMIM:168601', 0.053730305284261703)
('OMIM:217090', 0.05373615771532059)
('OMIM:261990', 0.05373934283852577)
('OMIM:600987', 0.053742021322250366)
('OMIM:619322', 0.0537470318377018)
('OMIM:300100', 0.05375414341688156)
('OMIM:606612', 0.053756192326545715)
('OMIM:616719', 0.05376507714390755)
('OMIM:159950', 0.05377042293548584)
('OMIM:606693', 0.053771454840898514)
('OMIM:218700', 0.05377234145998955)
('OMIM:309520', 0.053777940571308136)
('OMIM:615280', 0.05379275977611542)
('OMIM:618142', 0.053794920444488525)
('OMIM:610688', 0.05379587411880493)
('OMIM:615722', 0.053799085319042206)
('OMIM:212750', 0.05380662530660629)
('OMIM:607136', 0.05382322520017624)
('OMIM:613162', 0.05382578819990158)
('ORPHA:31826', 0.053825899958610535)
('OMIM:600151', 0.05384921282529831)
('OMIM:607115', 0.05386098101735115)
('ORPHA:559', 0.05387832969427109)
('ORPHA:2162', 0.053884197026491165)
('ORPHA:444072', 0.05388588458299637)
('ORPHA:363700', 0.05388754978775978)
('OMIM:612714', 0.053893331438302994)
('OMIM:619989', 0.05389741435647011)
('ORPHA:99886', 0.05390419438481331)
('OMIM:208150', 0.05391393601894379)
('ORPHA:168572', 0.053920771926641464)
('ORPHA:255138', 0.05394237861037254)
('OMIM:617225', 0.05395927280187607)
('OMIM:612541', 0.05396179482340813)
('OMIM:618578', 0.053963012993335724)
('ORPHA:261204', 0.053972262889146805)
('OMIM:616728', 0.053974781185388565)
('ORPHA:800', 0.05398329347372055)
('OMIM:312920', 0.054007504135370255)
('ORPHA:127', 0.05401313677430153)
('OMIM:307000', 0.054015204310417175)
('OMIM:619615', 0.054023221135139465)
('ORPHA:280219', 0.05403126776218414)
('ORPHA:363611', 0.05403410270810127)
('ORPHA:3199', 0.05403462052345276)
('ORPHA:96180', 0.05404014140367508)
('OMIM:618393', 0.05404622480273247)
('OMIM:615483', 0.05405157059431076)
('OMIM:618889', 0.05406110733747482)
('OMIM:615328', 0.05407644808292389)
('ORPHA:1361', 0.054078031331300735)
('ORPHA:2770', 0.05409198999404907)
('OMIM:233600', 0.05409425497055054)
('OMIM:109150', 0.0540943443775177)
('OMIM:618652', 0.05409538000822067)
('ORPHA:365', 0.0540986992418766)
('DECIPHER:4', 0.054101813584566116)
('DECIPHER:54', 0.054101813584566116)
('ORPHA:60040', 0.054106082767248154)
('OMIM:612138', 0.05410737916827202)
('OMIM:620211', 0.054107941687107086)
('OMIM:613870', 0.05411101132631302)
('OMIM:268130', 0.05411236733198166)
('OMIM:606164', 0.05411369353532791)
('OMIM:300388', 0.05411623418331146)
('OMIM:616038', 0.054116636514663696)
('OMIM:249000', 0.05411665886640549)
('OMIM:616294', 0.05411902070045471)
('OMIM:619184', 0.0541263073682785)
('OMIM:617761', 0.054136715829372406)
('OMIM:614607', 0.05414099618792534)
('ORPHA:138', 0.05414479598402977)
('OMIM:618414', 0.054145876318216324)
('ORPHA:1915', 0.05414833500981331)
('ORPHA:100996', 0.05415245145559311)
('ORPHA:1949', 0.054159801453351974)
('OMIM:235730', 0.05415988340973854)
('ORPHA:109', 0.054163362830877304)
('OMIM:257910', 0.05416347458958626)
('ORPHA:65', 0.05416436120867729)
('OMIM:208920', 0.05416688323020935)
('ORPHA:79138', 0.05417296662926674)
('OMIM:614294', 0.05417746305465698)
('OMIM:615300', 0.05418450012803078)
('OMIM:616859', 0.05419032275676727)
('OMIM:619377', 0.054191168397665024)
('OMIM:620369', 0.05419173836708069)
('OMIM:616248', 0.05419419705867767)
('ORPHA:280679', 0.05420004948973656)
('OMIM:613179', 0.054202549159526825)
('OMIM:618688', 0.054207365959882736)
('OMIM:617063', 0.05423147231340408)
('ORPHA:83600', 0.054232582449913025)
('ORPHA:79321', 0.054239772260189056)
('OMIM:619191', 0.054245635867118835)
('ORPHA:466688', 0.05424633249640465)
('OMIM:607822', 0.054251398891210556)
('OMIM:619472', 0.054253093898296356)
('OMIM:618378', 0.054256390780210495)
('OMIM:600131', 0.05425945296883583)
('ORPHA:101046', 0.054268915206193924)
('OMIM:157640', 0.054272864013910294)
('OMIM:227645', 0.05429216846823692)
('OMIM:619858', 0.05431104451417923)
('ORPHA:2719', 0.05431633070111275)
('OMIM:617694', 0.05432324856519699)
('OMIM:620269', 0.05433133989572525)
('OMIM:244300', 0.05434103682637215)
('ORPHA:2886', 0.054350122809410095)
('OMIM:300963', 0.054352883249521255)
('OMIM:614963', 0.05435395613312721)
('OMIM:601776', 0.05435582250356674)
('OMIM:605361', 0.05436040461063385)
('OMIM:190685', 0.0543631985783577)
('OMIM:618724', 0.054368503391742706)
('OMIM:249400', 0.05436919629573822)
('ORPHA:79443', 0.054371535778045654)
('ORPHA:79444', 0.05437186732888222)
('OMIM:614527', 0.054377421736717224)
('OMIM:613563', 0.054379064589738846)
('OMIM:619113', 0.05439116805791855)
('OMIM:618907', 0.05439119040966034)
('OMIM:598500', 0.05439334362745285)
('OMIM:616192', 0.05439408868551254)
('OMIM:267450', 0.054394423961639404)
('OMIM:601353', 0.054398760199546814)
('ORPHA:1598', 0.05440545082092285)
('OMIM:140350', 0.05440818890929222)
('OMIM:162350', 0.05441015958786011)
('ORPHA:363549', 0.05441862717270851)
('ORPHA:84064', 0.05442379042506218)
('OMIM:618737', 0.05442388728260994)
('ORPHA:101030', 0.054424576461315155)
('OMIM:123400', 0.054437875747680664)
('OMIM:300842', 0.054443564265966415)
('OMIM:241510', 0.05444595590233803)
('ORPHA:649929', 0.0544605627655983)
('ORPHA:2598', 0.054464541375637054)
('ORPHA:3338', 0.05446925386786461)
('ORPHA:177910', 0.054490916430950165)
('OMIM:309800', 0.05450472608208656)
('OMIM:619293', 0.054509978741407394)
('OMIM:618878', 0.054517827928066254)
('ORPHA:1948', 0.054523881524801254)
('OMIM:301220', 0.05454741045832634)
('ORPHA:1083', 0.05454946309328079)
('OMIM:609975', 0.05455266311764717)
('OMIM:618179', 0.05455673485994339)
('OMIM:222765', 0.054568346589803696)
('OMIM:157900', 0.054592058062553406)
('ORPHA:97229', 0.05459340289235115)
('ORPHA:420794', 0.05459557846188545)
('OMIM:607454', 0.05459747463464737)
('OMIM:619694', 0.054598305374383926)
('ORPHA:70595', 0.05460139364004135)
('ORPHA:2394', 0.054613422602415085)
('OMIM:613676', 0.05461646616458893)
('ORPHA:261524', 0.05462117865681648)
('OMIM:209850', 0.05463288351893425)
('OMIM:607373', 0.05463288351893425)
('OMIM:601675', 0.05465644225478172)
('ORPHA:238329', 0.0546637624502182)
('ORPHA:1860', 0.05466412007808685)
('OMIM:220210', 0.05466693639755249)
('ORPHA:139396', 0.05467726290225983)
('ORPHA:1762', 0.05468577891588211)
('OMIM:615686', 0.05469246208667755)
('ORPHA:98673', 0.05469511076807976)
('OMIM:618116', 0.05469696968793869)
('ORPHA:98761', 0.05470588058233261)
('OMIM:128235', 0.054711852222681046)
('ORPHA:238769', 0.05471881106495857)
('OMIM:602271', 0.054725561290979385)
('OMIM:613561', 0.05473237484693527)
('ORPHA:2495', 0.05473266914486885)
('OMIM:605259', 0.054735295474529266)
('ORPHA:93950', 0.054737478494644165)
('OMIM:137440', 0.05474841967225075)
('OMIM:237400', 0.054748643189668655)
('ORPHA:2107', 0.054750341922044754)
('ORPHA:79281', 0.05475187301635742)
('OMIM:615244', 0.05475406348705292)
('ORPHA:79320', 0.0547601692378521)
('ORPHA:77260', 0.05476194620132446)
('OMIM:618184', 0.05478377640247345)
('ORPHA:261552', 0.054785050451755524)
('OMIM:617239', 0.05479012802243233)
('ORPHA:435938', 0.05480314418673515)
('OMIM:614732', 0.054805804044008255)
('ORPHA:808', 0.05481133610010147)
('OMIM:249900', 0.0548212006688118)
('OMIM:602722', 0.054830268025398254)
('OMIM:609541', 0.054831523448228836)
('OMIM:615731', 0.05483229085803032)
('ORPHA:297', 0.05483498051762581)
('OMIM:604360', 0.05484078824520111)
('OMIM:612528', 0.05485410615801811)
('ORPHA:495818', 0.05485442280769348)
('OMIM:275400', 0.054873026907444)
('OMIM:164200', 0.054876938462257385)
('ORPHA:2269', 0.054877955466508865)
('OMIM:615009', 0.054885514080524445)
('OMIM:256731', 0.05489012598991394)
('OMIM:619879', 0.05489605292677879)
('OMIM:192430', 0.054897431284189224)
('ORPHA:261483', 0.05490358918905258)
('OMIM:606744', 0.054906442761421204)
('OMIM:619221', 0.05491254851222038)
('OMIM:300887', 0.05491453781723976)
('ORPHA:3063', 0.05491466447710991)
('OMIM:117000', 0.05491593852639198)
('OMIM:617863', 0.054918110370635986)
('ORPHA:1296', 0.054926443845033646)
('ORPHA:93325', 0.05493123084306717)
('OMIM:614342', 0.054941754788160324)
('OMIM:618598', 0.054945752024650574)
('ORPHA:542310', 0.05495482683181763)
('OMIM:619750', 0.05496005341410637)
('OMIM:256040', 0.054962072521448135)
('OMIM:620106', 0.054975174367427826)
('OMIM:182601', 0.0549873448908329)
('OMIM:608149', 0.0549953430891037)
('ORPHA:505248', 0.05499845743179321)
('ORPHA:159', 0.05499988794326782)
('OMIM:619311', 0.05500226840376854)
('OMIM:218350', 0.05500507727265358)
('OMIM:609308', 0.05500876531004906)
('OMIM:600268', 0.05500996485352516)
('OMIM:618161', 0.05503953993320465)
('OMIM:607225', 0.05504674091935158)
('ORPHA:90348', 0.0550573505461216)
('ORPHA:98808', 0.05506294220685959)
('OMIM:214500', 0.055069953203201294)
('OMIM:618093', 0.055078860372304916)
('OMIM:620315', 0.05508181473393878)
('OMIM:237310', 0.055089060217142105)
('OMIM:122470', 0.05509256199002266)
('OMIM:616720', 0.05510825663805008)
('OMIM:613776', 0.055113017559051514)
('OMIM:613026', 0.05511578172445297)
('ORPHA:261534', 0.05511662736535072)
('ORPHA:85179', 0.055125411599874496)
('OMIM:610293', 0.05513133853673935)
('OMIM:218650', 0.05513213574886322)
('OMIM:271225', 0.05513271689414978)
('ORPHA:79500', 0.055139102041721344)
('OMIM:609583', 0.055143263190984726)
('OMIM:613320', 0.05514528229832649)
('OMIM:300830', 0.05514547973871231)
('OMIM:277900', 0.055145666003227234)
('ORPHA:477817', 0.05515078082680702)
('OMIM:619453', 0.05515170842409134)
('ORPHA:448237', 0.05515328049659729)
('OMIM:612462', 0.05515550822019577)
('OMIM:251100', 0.055157341063022614)
('ORPHA:349', 0.055159199982881546)
('ORPHA:424', 0.05516199395060539)
('ORPHA:436141', 0.05516313761472702)
('ORPHA:319213', 0.05517129600048065)
('ORPHA:3309', 0.05517442524433136)
('OMIM:609195', 0.055181834846735)
('ORPHA:254930', 0.05519002303481102)
('OMIM:617506', 0.055197346955537796)
('OMIM:251270', 0.05520398169755936)
('OMIM:620133', 0.0552125982940197)
('OMIM:604290', 0.055213071405887604)
('OMIM:617432', 0.05522685870528221)
('OMIM:614750', 0.055235397070646286)
('OMIM:606170', 0.05525163188576698)
('ORPHA:397715', 0.055257368832826614)
('ORPHA:90051', 0.05526678264141083)
('ORPHA:99646', 0.05526711046695709)
('ORPHA:88628', 0.05527116358280182)
('OMIM:610733', 0.055276647210121155)
('OMIM:616737', 0.05528926104307175)
('OMIM:618369', 0.055291853845119476)
('OMIM:187600', 0.05531119927763939)
('OMIM:615911', 0.05531599372625351)
('OMIM:619063', 0.05531875416636467)
('ORPHA:939', 0.05533047765493393)
('OMIM:233270', 0.0553402304649353)
('OMIM:613657', 0.05534691363573074)
('OMIM:611107', 0.055349528789520264)
('OMIM:256150', 0.055351316928863525)
('OMIM:620040', 0.055352021008729935)
('DECIPHER:51', 0.05535445362329483)
('OMIM:613792', 0.055356498807668686)
('OMIM:613038', 0.05535970255732536)
('OMIM:614815', 0.055366747081279755)
('ORPHA:2612', 0.05537685751914978)
('OMIM:302500', 0.05539805814623833)
('ORPHA:2461', 0.05540643259882927)
('ORPHA:330054', 0.05541404336690903)
('OMIM:618440', 0.05541859194636345)
('OMIM:613662', 0.055431440472602844)
('OMIM:613989', 0.05544142797589302)
('ORPHA:1764', 0.055452607572078705)
('ORPHA:247691', 0.05545990541577339)
('ORPHA:251038', 0.055460188537836075)
('OMIM:608233', 0.055460523813962936)
('OMIM:620014', 0.05546560138463974)
('OMIM:200150', 0.055467359721660614)
('ORPHA:404440', 0.05547638237476349)
('OMIM:618622', 0.055481426417827606)
('OMIM:612463', 0.05548173934221268)
('OMIM:617184', 0.055489350110292435)
('OMIM:618828', 0.055495936423540115)
('OMIM:617991', 0.05549986660480499)
('OMIM:210350', 0.055500250309705734)
('ORPHA:2047', 0.05550171434879303)
('OMIM:616580', 0.055505845695734024)
('OMIM:302960', 0.05551137775182724)
('ORPHA:994', 0.055513594299554825)
('OMIM:616794', 0.05552009120583534)
('ORPHA:899', 0.05552281439304352)
('OMIM:615468', 0.055523600429296494)
('ORPHA:163703', 0.05553088337182999)
('OMIM:619051', 0.055531349033117294)
('OMIM:609285', 0.05553831160068512)
('OMIM:615284', 0.0555448979139328)
('OMIM:612474', 0.05554508790373802)
('ORPHA:1545', 0.05555352941155434)
('OMIM:617924', 0.05555793270468712)
('ORPHA:99330', 0.05556021258234978)
('ORPHA:5', 0.0555611215531826)
('ORPHA:533', 0.05556252971291542)
('ORPHA:79284', 0.0555625855922699)
('ORPHA:3051', 0.055565834045410156)
('ORPHA:79328', 0.05556662380695343)
('OMIM:613684', 0.055571891367435455)
('ORPHA:251019', 0.055572424083948135)
('ORPHA:647', 0.055575162172317505)
('OMIM:600901', 0.055584024637937546)
('OMIM:601536', 0.055613137781620026)
('OMIM:614105', 0.05562608316540718)
('ORPHA:1724', 0.05563431233167648)
('OMIM:278700', 0.055638886988162994)
('ORPHA:2377', 0.05564169958233833)
('OMIM:275630', 0.05565319582819939)
('ORPHA:139406', 0.05565479025244713)
('OMIM:258450', 0.0556572824716568)
('ORPHA:1349', 0.055668994784355164)
('ORPHA:99027', 0.0556756816804409)
('OMIM:208050', 0.05568432807922363)
('OMIM:219800', 0.055702704936265945)
('OMIM:268850', 0.0557059720158577)
('OMIM:619473', 0.05571720376610756)
('OMIM:618774', 0.05572296679019928)
('OMIM:309500', 0.05572762340307236)
('ORPHA:324737', 0.05573686957359314)
('ORPHA:667', 0.05573699250817299)
('OMIM:618924', 0.05573740229010582)
('OMIM:615895', 0.05574744567275047)
('OMIM:618872', 0.05575042590498924)
('OMIM:617306', 0.05575181171298027)
('OMIM:618970', 0.05576102063059807)
('ORPHA:2715', 0.05576954036951065)
('OMIM:266270', 0.055778104811906815)
('OMIM:244460', 0.05579037219285965)
('ORPHA:2143', 0.055797312408685684)
('ORPHA:348', 0.05580071732401848)
('OMIM:200450', 0.05580121651291847)
('OMIM:212140', 0.055818237364292145)
('OMIM:620313', 0.055820331386183274)
('ORPHA:94147', 0.0558212548494339)
('ORPHA:440437', 0.055822696536779404)
('OMIM:300990', 0.05582357570528984)
('OMIM:247100', 0.05582458898425102)
('OMIM:618150', 0.0558256171643734)
('ORPHA:124', 0.05583149567246437)
('ORPHA:251071', 0.05583437532186508)
('ORPHA:77261', 0.05584254115819931)
('ORPHA:1173', 0.05584525316953659)
('OMIM:141300', 0.05584954097867012)
('OMIM:250410', 0.05585799366235733)
('OMIM:610353', 0.05586829036474228)
('ORPHA:193', 0.055876437574625015)
('OMIM:212710', 0.055877070873975754)
('OMIM:617282', 0.055877912789583206)
('OMIM:614069', 0.05588987469673157)
('OMIM:604218', 0.05589033663272858)
('ORPHA:496756', 0.05590617284178734)
('OMIM:114290', 0.05591675266623497)
('OMIM:610832', 0.05592783913016319)
('OMIM:612304', 0.05593188852071762)
('OMIM:100800', 0.05593246966600418)
('OMIM:614409', 0.05593379586935043)
('OMIM:300676', 0.05594092607498169)
('OMIM:222470', 0.055951084941625595)
('ORPHA:480880', 0.05595389008522034)
('ORPHA:171629', 0.05595462769269943)
('ORPHA:97355', 0.05595948174595833)
('ORPHA:97349', 0.0559665709733963)
('OMIM:270750', 0.055977772921323776)
('OMIM:300496', 0.055982235819101334)
('ORPHA:486815', 0.05599357932806015)
('OMIM:617011', 0.055996086448431015)
('OMIM:300643', 0.05600104480981827)
('ORPHA:67045', 0.05602584406733513)
('OMIM:234100', 0.05602699890732765)
('OMIM:613759', 0.056036435067653656)
('ORPHA:1707', 0.05604013800621033)
('ORPHA:576', 0.056042399257421494)
('OMIM:264090', 0.056046538054943085)
('OMIM:603830', 0.056050002574920654)
('OMIM:620186', 0.0560528002679348)
('ORPHA:199343', 0.056061435490846634)
('OMIM:617883', 0.056072771549224854)
('ORPHA:28378', 0.05607685446739197)
('ORPHA:90065', 0.056080322712659836)
('ORPHA:83629', 0.05608805641531944)
('OMIM:619966', 0.05608907341957092)
('OMIM:618317', 0.05609957128763199)
('OMIM:616479', 0.05610319599509239)
('OMIM:228355', 0.05610693246126175)
('OMIM:608545', 0.05610821768641472)
('OMIM:615948', 0.05611046403646469)
('OMIM:613327', 0.05611434578895569)
('ORPHA:53719', 0.056117068976163864)
('OMIM:300425', 0.056122541427612305)
('OMIM:616266', 0.05612381547689438)
('OMIM:616313', 0.056127436459064484)
('ORPHA:171439', 0.05613070726394653)
('OMIM:615981', 0.05613894388079643)
('OMIM:614438', 0.05615023896098137)
('OMIM:617054', 0.05615207925438881)
('OMIM:616685', 0.05615474656224251)
('OMIM:157170', 0.056156277656555176)
('ORPHA:370980', 0.0561567097902298)
('ORPHA:531151', 0.056157562881708145)
('ORPHA:2798', 0.05616127699613571)
('OMIM:261680', 0.05616413801908493)
('ORPHA:59298', 0.05616617202758789)
('OMIM:109120', 0.05617617443203926)
('ORPHA:443811', 0.05619238689541817)
('ORPHA:228426', 0.05619872361421585)
('ORPHA:163690', 0.056206054985523224)
('OMIM:300257', 0.05620778352022171)
('ORPHA:2008', 0.05621194839477539)
('OMIM:619325', 0.056215472519397736)
('ORPHA:487796', 0.056219037622213364)
('OMIM:611390', 0.05622154101729393)
('OMIM:618665', 0.05622754245996475)
('ORPHA:96183', 0.05622878670692444)
('OMIM:242150', 0.05623844638466835)
('OMIM:615491', 0.056238655000925064)
('OMIM:600513', 0.056239210069179535)
('OMIM:300623', 0.05624191462993622)
('ORPHA:373', 0.056243423372507095)
('ORPHA:35125', 0.056266557425260544)
('OMIM:203800', 0.05627359449863434)
('ORPHA:352649', 0.05628358572721481)
('ORPHA:136', 0.05628633126616478)
('ORPHA:3342', 0.05628682300448418)
('OMIM:619312', 0.05629372224211693)
('OMIM:619355', 0.05630161985754967)
('ORPHA:444077', 0.0563017874956131)
('OMIM:616938', 0.056311894208192825)
('ORPHA:2101', 0.05632505938410759)
('OMIM:612953', 0.05632819980382919)
('OMIM:210730', 0.05633006989955902)
('OMIM:618272', 0.056332703679800034)
('OMIM:617604', 0.05633648857474327)
('OMIM:608022', 0.05633736774325371)
('OMIM:619951', 0.05633879452943802)
('OMIM:251250', 0.056342191994190216)
('ORPHA:531', 0.05634692311286926)
('OMIM:238340', 0.0563536211848259)
('ORPHA:2136', 0.05635513737797737)
('ORPHA:636', 0.056357983499765396)
('OMIM:605130', 0.05636019632220268)
('ORPHA:139431', 0.05636410042643547)
('OMIM:618505', 0.05636599287390709)
('ORPHA:263508', 0.05636962130665779)
('OMIM:230740', 0.056376442313194275)
('OMIM:615074', 0.056378886103630066)
('OMIM:157800', 0.0563812218606472)
('ORPHA:7', 0.056387245655059814)
('OMIM:600116', 0.05638761818408966)
('OMIM:615665', 0.056391701102256775)
('OMIM:617584', 0.056393831968307495)
('OMIM:618786', 0.056398287415504456)
('OMIM:300803', 0.05640498176217079)
('OMIM:128200', 0.05640663206577301)
('ORPHA:397', 0.05642468482255936)
('OMIM:612289', 0.05643225461244583)
('ORPHA:171829', 0.05643583461642265)
('ORPHA:3304', 0.05644473433494568)
('OMIM:161800', 0.05644859001040459)
('OMIM:611302', 0.05645095184445381)
('ORPHA:169186', 0.056453559547662735)
('OMIM:618316', 0.05645788460969925)
('ORPHA:49827', 0.05646372213959694)
('OMIM:229700', 0.05647683143615723)
('ORPHA:2273', 0.056481894105672836)
('ORPHA:110', 0.056483108550310135)
('OMIM:616974', 0.05649423599243164)
('ORPHA:1970', 0.05649913474917412)
('OMIM:618042', 0.05650188773870468)
('OMIM:619721', 0.05650632083415985)
('OMIM:204750', 0.05651140213012695)
('OMIM:617384', 0.056513525545597076)
('ORPHA:1895', 0.0565151572227478)
('ORPHA:746', 0.05651623383164406)
('OMIM:600795', 0.056523289531469345)
('OMIM:602668', 0.05652567744255066)
('OMIM:615991', 0.05652894079685211)
('OMIM:313420', 0.05653712525963783)
('OMIM:601559', 0.0565439835190773)
('ORPHA:2255', 0.05654548481106758)
('OMIM:616111', 0.056551434099674225)
('OMIM:607095', 0.056556761264801025)
('ORPHA:79332', 0.056561052799224854)
('OMIM:614305', 0.05657554790377617)
('ORPHA:464738', 0.05657704547047615)
('OMIM:618971', 0.05659293755888939)
('OMIM:225400', 0.05659561604261398)
('OMIM:271109', 0.056597691029310226)
('OMIM:125370', 0.05660594254732132)
('ORPHA:163921', 0.0566180944442749)
('OMIM:275210', 0.056625790894031525)
('OMIM:619053', 0.05663131922483444)
('ORPHA:370959', 0.05663458630442619)
('ORPHA:3459', 0.05664891004562378)
('OMIM:309545', 0.05664980784058571)
('OMIM:256030', 0.056650690734386444)
('OMIM:158350', 0.056657418608665466)
('ORPHA:94089', 0.05667673423886299)
('ORPHA:588', 0.056677233427762985)
('OMIM:243310', 0.05667929723858833)
('OMIM:615630', 0.056686826050281525)
('OMIM:618223', 0.05669689178466797)
('OMIM:619692', 0.056697044521570206)
('OMIM:617809', 0.05671800673007965)
('OMIM:618135', 0.056727830320596695)
('OMIM:618761', 0.05673881620168686)
('OMIM:618985', 0.05674261599779129)
('ORPHA:140989', 0.056743744760751724)
('OMIM:182212', 0.05675359070301056)
('ORPHA:52430', 0.05675476789474487)
('ORPHA:137898', 0.056766752153635025)
('OMIM:609152', 0.056767065078020096)
('OMIM:618800', 0.056780554354190826)
('OMIM:607236', 0.05678263679146767)
('ORPHA:2322', 0.056789688766002655)
('ORPHA:314404', 0.056790269911289215)
('OMIM:619354', 0.056805647909641266)
('OMIM:619194', 0.05683249607682228)
('OMIM:201550', 0.05683792382478714)
('OMIM:143100', 0.0568433552980423)
('OMIM:618729', 0.05684658885002136)
('OMIM:303110', 0.056854598224163055)
('OMIM:609242', 0.056856490671634674)
('ORPHA:280384', 0.05685766786336899)
('OMIM:619705', 0.056860122829675674)
('ORPHA:382', 0.05686185508966446)
('OMIM:256300', 0.05686423182487488)
('OMIM:601358', 0.05686509236693382)
('OMIM:300915', 0.05688103660941124)
('OMIM:618138', 0.05688421428203583)
('ORPHA:397941', 0.056885164231061935)
('ORPHA:399', 0.05689103528857231)
('OMIM:227646', 0.0568937249481678)
('OMIM:613152', 0.056901752948760986)
('OMIM:616413', 0.05691665783524513)
('OMIM:619196', 0.05692482367157936)
('OMIM:610442', 0.05693890154361725)
('OMIM:618188', 0.0569501593708992)
('OMIM:616723', 0.056950643658638)
('OMIM:300717', 0.05696450546383858)
('OMIM:301039', 0.05696646869182587)
('ORPHA:298', 0.05697166174650192)
('OMIM:170390', 0.05697353556752205)
('OMIM:128100', 0.056983448565006256)
('OMIM:603736', 0.05699653550982475)
('OMIM:158900', 0.05700191855430603)
('ORPHA:2752', 0.05700775608420372)
('ORPHA:411590', 0.05701776221394539)
('ORPHA:3085', 0.05702347308397293)
('OMIM:263570', 0.05705130100250244)
('OMIM:130720', 0.057051677256822586)
('ORPHA:261250', 0.05709708854556084)
('ORPHA:776', 0.05709994584321976)
('OMIM:613724', 0.05710484832525253)
('OMIM:136300', 0.057106178253889084)
('ORPHA:816', 0.05711069703102112)
('OMIM:600649', 0.057114485651254654)
('ORPHA:699', 0.057124774903059006)
('ORPHA:125', 0.05713219568133354)
('ORPHA:363741', 0.05714141204953194)
('ORPHA:268810', 0.057141780853271484)
('ORPHA:275864', 0.057145267724990845)
('OMIM:616095', 0.057148970663547516)
('OMIM:615994', 0.05715004354715347)
('OMIM:619980', 0.05715176835656166)
('ORPHA:2556', 0.05715314298868179)
('OMIM:228600', 0.05715874210000038)
('OMIM:605543', 0.057173386216163635)
('OMIM:618618', 0.05717632919549942)
('OMIM:277440', 0.05717834085226059)
('OMIM:613604', 0.0571802593767643)
('OMIM:214800', 0.05719451233744621)
('OMIM:604757', 0.05720196291804314)
('ORPHA:171703', 0.05720347538590431)
('OMIM:615400', 0.05721239373087883)
('OMIM:613818', 0.05721338465809822)
('OMIM:619653', 0.057214248925447464)
('OMIM:615508', 0.0572497583925724)
('OMIM:616553', 0.05725763365626335)
('ORPHA:79238', 0.05726884678006172)
('OMIM:619489', 0.057282451540231705)
('OMIM:615986', 0.05728304758667946)
('OMIM:610651', 0.057284578680992126)
('OMIM:616819', 0.057291094213724136)
('OMIM:609454', 0.057297296822071075)
('OMIM:236450', 0.057297687977552414)
('ORPHA:2379', 0.057304274290800095)
('OMIM:612674', 0.057308316230773926)
('OMIM:602152', 0.05731407180428505)
('OMIM:604213', 0.05732373893260956)
